hallmark,set_size,NES,pvalue,p.adjust,gene_set
KRAS_SIGNALING_DN,189,-1.53134086472387,0.00277008310249307,0.00659543595831684,KLK8/CACNA1F/CYP39A1/KRT5/OXT/KLK7/MAGIX/LGALS7/KMT2D/TENM2/CALML5/NTF3/WNT16/ITGB1BP2/SERPINA10/KRT1/YBX2/SERPINB2/PNMT/GP2/CPB1/MYH7/THRB/TGM1/CLDN16/TG/GPRC5C/ACTC1/LFNG/KCNMB1/PKP1/EDAR/PTGFR/CLPS/LYPD3/CKM/ALOX12B/PRODH/TAS2R4/SPTBN2/BTG2/NOS1/ABCB11/BARD1/EDN2/CD207/KRT15/TFCP2L1/NPY4R/CAMK1D/UPK3B/DLK2/CLDN8/ATP6V1B1/P2RY4/EDN1/FGFR3/CPEB3/ZBTB16/HSD11B2/FGF22
REACTIVE_OXYGEN_SPECIES_PATHWAY,47,1.76900686749165,0.00340715502555366,0.0077435341489856,PRDX4/NQO1/TXNRD1/FTL/EGLN2/LAMTOR5/ATOX1/GSR/GLRX2/MBP/G6PD/SOD1/ERCC2/MSRA/HMOX2/SRXN1/NDUFA6/PRDX1/NDUFS2/NDUFB4/PRNP/PRDX6/GPX4/TXNRD2/FES
ESTROGEN_RESPONSE_EARLY,196,-1.52586708742301,0.0037037037037037,0.00792141951837769,CBFA2T3/SLC7A2/TPD52L1/KRT8/MYC/CALB2/TFAP2C/AREG/FLNB/UNC119/PTGES/MAPT/KLK10/RET/NADSYN1/TPBG/SFN/MUC1/DHRS3/RASGRP1/PDZK1/CISH/FOXC1/BHLHE40/TIAM1/STC2/EGR3/RHOD/NPY1R/AKAP1/HR/REEP1/MYB/CLDN7/MYOF/SLC24A3/JAK2/WWC1/MSMB/FKBP5/P2RY2/FOS/THSD4/ELF3/SLC2A1/SIAH2/KCNK5/KDM4B/INHBB/SYBU/LRIG1/AQP3/KLF10/KRT19/BCL11B/LAD1/HES1/CA12/SULT2B1/ZNF185/AR/TIPARP/ANXA9/ESRP2/GJA1/MED13L/KRT15/OVOL2/SLC22A5/SCNN1A/ABLIM1/BAG1/CYP26B1/PGR/AFF1/CLIC3/TOB1/MAST4/TJP3/RAPGEFL1/KLF4
IL6_JAK_STAT3_SIGNALING,85,1.57848200433626,0.00380228136882129,0.00792141951837769,CXCL9/TNFRSF21/STAT1/IL12RB1/GRB2/CXCL13/CXCL10/HAX1/ITGA4/CXCL11/A2M/IL2RA/ITGB3/CCR1/LTB/CD14/IL2RG/CD38/PTPN1/EBI3/IFNAR1/IFNGR2/IL1B/CXCL1/TNFRSF12A/BAK1/CCL7/IL13RA1/CSF2/IRF1/IRF9/MYD88/CSF3R/CBL
PI3K_AKT_MTOR_SIGNALING,103,1.61126107353349,0.00402414486921529,0.00795544948289578,CALR/THEM4/E2F1/CDK2/HSP90B1/CDK4/ACTR2/GRB2/CLTC/CDK1/CFL1/FASLG/DUSP3/AP2M1/AKT1/CAMK4/IL2RG/SQSTM1/LCK/YWHAB/TRIB3/PFN1/ARF1/ARPC3/CXCR4/RALB/ARHGDIA/MAP2K6/MAPKAP1/UBE2N/PPP1CA/RIT1/RPS6KA3/TRAF2/RPTOR/PIN1/GNGT1/ACTR3/MYD88/PRKAG1/STAT2/RAC1/PIK3R3/SLA/GSK3B
ESTROGEN_RESPONSE_LATE,197,-1.4716342344745,0.00462534690101758,0.00795544948289578,TPD52L1/AGR2/TH/DUSP2/CKB/TFAP2C/AREG/PRLR/LSR/CD9/FLNB/PTGES/MAPT/KLK10/RET/TPBG/SFN/PDZK1/ID2/CISH/FOXC1/HSPA4L/TIAM1/CA2/METTL3/EGR3/LAMC2/NPY1R/HR/MYB/MYOF/SLC24A3/UNC13B/JAK2/KLK11/FKBP5/FOS/PDCD4/ASS1/TRIM29/PLXNB1/SIAH2/HOMER2/KCNK5/ST14/PKP3/KRT19/NMU/CA12/EMP2/CXCL14/SULT2B1/GJB3/TPSAB1/ANXA9/OVOL2/SLC22A5/HMGCS2/ZFP36/SCNN1A/TNNC1/BAG1/CYP26B1/PGR/AFF1/CLIC3/PCP4/PTGER3/IMPA2/TOB1/MAPK13/PERP/TJP3/FGFR3/DLG5/LLGL2/ALDH3A2/RAPGEFL1/KLF4
IL2_STAT5_SIGNALING,194,1.56110873692301,0.00469483568075117,0.00795544948289578,ST3GAL4/S100A1/CDC6/PHLDA1/ETV4/SPP1/SPRY4/CTSZ/EOMES/TNFRSF9/DCPS/IRF4/TNFRSF21/GSTO1/CD48/AHCY/FAH/PTRH2/SELL/PRAF2/SPRED2/CXCL10/IL2RA/TLR7/CD86/GBP4/CD83/LTB/HIPK2/GALM/P2RX4/CAPN3/ADAM19/SYT11/CTLA4/APLP1/ICOS/AMACR/GPR65/IGF2R/CST7/P4HA1/SERPINB6/TNFRSF4/TNFSF11/TGM2/PDCD2L/DENND5A/BATF/CASP3/RRAGD/PHTF2/ECM1/CD81/PLSCR1/IRF8/UCK2/RHOH/NOP2/LRRC8C/CCNE1/BCL2/IL10RA/LCLAT1/CYFIP1/CSF2/ODC1/IL10/UMPS/ITGAE/CAPG/IL2RB/TRAF1/IGF1R/IFITM3/PRNP/GPX4/ENPP1/HK2/SLC1A5/NT5E
ADIPOGENESIS,192,1.52997398123987,0.00470588235294118,0.00795544948289578,AIFM1/SLC19A1/ACLY/FAH/TKT/APOE/MTCH2/YWHAG/QDPR/G3BP2/AK2/ACO2/UCP2/IMMT/ESYT1/PRDX3/SDHC/MRPL15/BCL2L13/NDUFAB1/SLC5A6/DNAJC15/SCARB1/NDUFA5/UQCR10/SDHB/NDUFS3/SOD1/LAMA4/DDT/NMT1/NKIRAS1/SAMM50/ALDOA/MGST3/IDH1/DLD/MDH2/UQCR11/COX8A/SLC27A1/PREB/ADIPOR2/VEGFB/DHRS7/ENPP2/CDKN2C/STAT5A/ETFB/CD151/CPT2/CHCHD10/TALDO1/UQCRQ/COL4A1/COX6A1/ABCB8/DNAJB9/COX7B/JAGN1/ANGPT1/UQCRC1/UCK1/ECHS1/NDUFB7/ACADM/DRAM2/SLC25A1/COQ5/GPX4/RAB34/REEP6/SLC1A5/CYC1/DLAT/GBE1/GPD2/PGM1
INFLAMMATORY_RESPONSE,199,1.49813459882015,0.00477326968973747,0.00795544948289578,RTP4/CCL5/TNFRSF9/EMP3/BST2/CXCL9/CD48/TIMP1/SELL/DCBLD2/EIF2AK2/CXCL10/LY6E/OLR1/SRI/CXCL11/CXCL8/CYBB/ITGB3/BEST1/ADGRE1/CD14/PLAUR/P2RX4/LCK/CXCR6/SLC4A4/OSM/LCP2/ICAM1/MSR1/TLR1/MET/EBI3/TAPBP/PVR/IFNAR1/PCDH7/MMP14/LYN/ICAM4/TNFSF9/KCNA3/C3AR1/IFNGR2/IL1B/LTA/HAS2/RGS1/SLAMF1/ATP2A2/CCL7/ADRM1/P2RX7/CCRL2/IL10RA/FPR1/NMI/CD70/CCR7/IRF1/IL10/APLNR/TLR3/IL2RB/C5AR1/SLC7A1/RHOG/HPN/CSF3R/PTAFR/CXCL6/TNFSF15/MARCO/IL7R/NLRP3/IFITM1/IL12B
KRAS_SIGNALING_UP,195,1.47122341080476,0.00477326968973747,0.00795544948289578,ETV5/TRIB2/CBX8/PLAT/ETV4/SPP1/DUSP6/MMP9/ETV1/GYPC/DCBLD2/LY96/ST6GAL1/ALDH1A3/CTSS/CXCL10/HKDC1/BPGM/ETS1/GPRC5B/TMEM158/LAPTM5/NIN/ITGB2/PLAUR/FUCA1/FCER1G/ADAMDEC1/IL2RG/GABRA3/TRIB1/CXCR4/SCG3/MAP4K1/PSMB8/GPNMB/TLR8/CD37/SPRY2/C3AR1/LCP1/EPB41L3/SEMA3B/IL1B/LAT2/PTPRR/MMP11/DOCK2/BTBD3/IRF8/RBM4
