"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"ETV4","#","#",3,3.73887947503915,0.0430424432566167,12.1571303775291,12
"EXO1","#","#",1,3.07742797704976,0.00496361284711415,5.70505017445906,197
"F2RL3","#","#",1,2.39606327707895,0.00177588708148172,10.7031864191425,106
"FBXO43","#","#",1,2.36570901452729,0.00163387640080389,5.693925068406,213
"FCN2","#","#",2,-4.44963477659067,0.0322007655737814,11.3052387817127,72
"FGF19","#","#",1,3.36094028946899,0.0062900089800684,10.3242557359258,120
"FGF23","#","#",2,-6.23149175805579,0.0488733974572111,12.105484445295,20
"FOS","P01100","Oncogene",14,-2.37168776012263,0.145907319034838,10.4365520605434,112
"FOXM1","#","#",15,2.5492987345828,0.169467266262588,10.2782958130971,123
"FPR2","#","#",2,-2.52556993373194,0.0141975110036781,-0.107064770386057,253
"FUT2","#","#",2,2.93846592611517,0.0180609315580531,11.9885259886271,28
"GMNN","#","#",4,2.16250212963966,0.0310346120843667,11.0097887180561,88
"GNAO1","#","#",5,-2.30918768975651,0.0445830545769648,-0.193114570985326,296
"GNAZ","#","#",9,3.63999412625601,0.143831580496285,8.05720916109348,133
"GPR17","#","#",1,-2.39745231445551,0.00178238561337642,-0.28586845367049,298
"GPR35","#","#",1,2.28257256835143,0.00124492729388764,11.1392512694822,82
"GRIN2A","#","#",3,2.64983406376256,0.0277573333105678,12.0933234881748,23
"GRM6","#","#",2,-2.04554542534981,0.00970597660640063,-0.168455712757728,289
"GTSE1","#","#",1,2.73350959963016,0.00335461039509114,5.69967427663442,205
"GUCA2A","#","#",1,2.77624934160027,0.00355456583261298,5.70034235516979,203
"GUCY2C","#","#",2,4.90828128529292,0.0364922684742697,8.2972156576878,132
"GYPA","#","#",2,-2.73521026102321,0.0161590915576769,-0.0822983000506827,247
"HAVCR1","#","#",1,3.00642579060048,0.00463143318008663,-0.124367414554039,265
"HBA1","#","#",5,-3.36552122499412,0.0692930346179237,0.0458884447508321,236
"HBB","#","#",4,-3.86150529492526,0.0628293684966316,0.0626317404665831,234
"HBG2","#","#",4,-2.71319809713184,0.0413402103912934,0.0624699902074084,235
"HGF","#","#",9,-2.11112570033088,0.0794570693657112,10.6915170648452,107
"HGFAC","#","#",1,-2.16345207257595,0.000687628869688865,11.5268705898611,59
"HIST1H1B","#","#",3,2.34602492111765,0.0234932722348236,8.65270207559993,131
"HIST1H2AI","#","#",2,3.07490814455818,0.0193376057833819,5.75307565587488,156
"HJURP","#","#",2,2.83939698670415,0.0171339548281229,11.5995575950225,50
"HMGA1","#","#",2,2.01022936558966,0.00937552827632757,11.8086646902573,38
"HMGA2","P52926","Oncogene",1,3.97951879694093,0.00918399313630548,11.3862285434742,69
"HMMR","#","#",2,2.63218953655785,0.0151951384271833,5.73923510440718,164
"HOXA10","#","#",1,5.52213943039492,0.0164010555113715,5.74326423874533,163
"HOXB9","#","#",1,3.50094693005024,0.00694502203777393,5.71167033426331,186
"IDO1","#","#",2,2.15578911391927,0.0107375141855158,10.4066898461812,113
"INS","#","#",7,-2.17535966197915,0.061807112158714,10.8343564549543,100
"KIF11","#","#",2,2.38055916609785,0.0128406618440397,5.73136847528825,168
"KIF15","#","#",3,3.343603763025,0.0374946188458268,11.013324802725,87
"KIF18A","#","#",1,3.36378293286167,0.0063033081245438,5.70952628008497,190
"KIF20A","#","#",3,3.27260573466732,0.0364981382049252,12.1020516363895,22
"KIF23","#","#",7,2.75464544389223,0.0807781998731726,12.3602365261667,1
"KIF2C","#","#",4,3.43309847327557,0.0548122612786973,5.87160134430237,140
"KIF4A","#","#",3,3.69681946758831,0.0424521172412267,11.3890119204768,68
"KIFC1","#","#",1,3.55171825267535,0.00718255276587627,5.712463956997,184
"KREMEN2","#","#",2,2.52148939580443,0.0141593298772131,-0.0975605583021506,250
"KRT1","#","#",2,-3.41418325458646,0.0225121641657615,12.1887455764329,9
"KRT13","#","#",1,-3.41172259528657,0.00652759109240833,5.71027564023514,187
"LCN2","#","#",5,3.42005808460824,0.0705687725052552,12.1564190098652,13
"LEF1","#","#",6,3.37412480847366,0.08527994135461,11.5343578793415,57
"LINGO1","#","#",1,2.7007280560436,0.0032012438189645,-0.129167709661166,268
"LIPF","#","#",2,-8.31102453595757,0.0683313477058186,0.0999257973690179,232
"LPA","#","#",2,-2.11129542195959,0.0103211918011186,-0.136277718380676,274
"MAD2L1","#","#",6,2.25545619982305,0.0538781788580864,12.3117217070053,2
"MAFA","#","#",3,4.9933531275567,0.0606493928884741,11.2472475682861,80
"MAG","#","#",2,-2.19330042455439,0.0110885032268305,-0.0804021413070856,246
"MAP3K15","#","#",1,3.45725334651068,0.00674060410704192,10.8700691590768,97
"MAPT","#","#",10,2.60984830389545,0.112666301841746,6.06489962698627,137
"MATN3","#","#",2,4.05285967833567,0.0284881863811024,0.0860837106554491,233
"MCM10","#","#",5,2.62201349681619,0.0519007427794915,12.2321431148184,7
