"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"EFNA2","#","#",4,3.55146614274613,0.0445099747546818,7.9701744481686,269
"EFNA3","#","#",3,2.24504163990209,0.0172635585513628,8.11618013468218,256
"ELANE","#","#",5,-4.30754145620012,0.0712498221244384,7.56011097676892,288
"EME1","#","#",2,2.30291809817995,0.00949786338844779,8.59887213306333,82
"EPAS1","#","#",10,-2.38509918275134,0.079686565538487,7.19383356448578,306
"EPHA8","#","#",2,4.12588037335909,0.0227948570439506,5.40607364147539,340
"EPO","#","#",3,2.47984397675395,0.0198325901977607,8.5765846181412,100
"ERBB2","#","#",16,2.44374779811802,0.135300853126465,8.20692664855275,246
"ERCC6L","#","#",2,3.41106742917011,0.0175808911198241,5.39686540522725,351
"ERG","P11308","Oncogene",5,-2.04380361539379,0.0299696100806023,7.32335273942166,300
"ESPL1","#","#",2,2.92983206739041,0.0140706793949219,5.39066612059166,361
"ESR1","#","#",54,2.32503377259509,0.450598058016481,6.97205149853135,317
"ESR2","#","#",5,-2.50333016586344,0.0383492700841666,7.27289748770992,302
"EXO1","#","#",1,4.30639839995852,0.00840578854598413,5.38066151871737,378
"EZH2","#","#",6,2.0664771689604,0.0379196880084832,7.74886716570068,279
"F10","#","#",2,-2.86522792265078,0.0135994458897537,-0.0849264955694505,542
"F12","#","#",4,2.90500052741666,0.0350791167467266,8.46830662750413,194
"F2RL3","#","#",1,-2.66187056156473,0.00240805712521977,8.45716270831842,197
"F3","#","#",2,-2.29734239072173,0.00945719323980766,-0.0852889426763207,543
"F7","#","#",2,3.19548570941142,0.0160084017716329,-0.0824697930206894,538
"FABP4","#","#",3,-5.36280932583729,0.0513758419241536,8.60176749949068,78
"FANCI","#","#",2,2.13046924543611,0.0082399924318981,5.38036871093732,379
"FBXO43","#","#",1,2.30791723814992,0.00111715956802035,5.36778927932593,443
"FCRL4","#","#",1,3.81473297945434,0.0066126433816302,5.37749469627532,389
"FEN1","#","#",3,2.06007933792515,0.015239839309296,5.39273094051187,358
"FFAR3","#","#",1,-3.09060533686565,0.00397168893063098,8.44978275572505,207
"FGF17","#","#",3,-3.14957168253918,0.0271602501082206,8.65771011126233,30
"FGF2","#","#",11,-2.46082157688343,0.0914230483558502,7.2220905959601,305
"FGF5","P12034","Oncogene",2,2.32833285096799,0.00968324287280686,8.65486360617839,32
"FGF7","#","#",3,-2.41283320151005,0.019099408388076,8.69044873807838,13
"FGF8","#","#",3,-2.74797385656795,0.0227662669056787,8.73019394289219,5
"FHL1","#","#",5,-4.61330169149269,0.0768254886702406,7.82964567030419,273
"FLT3","P36888","Oncogene",3,2.06836471746359,0.0153304917385779,8.57635099310276,102
"FLT4","#","#",9,-2.20561514813762,0.0650965676952057,0.548561338511517,460
"FN1","#","#",18,3.24979569435075,0.206041002049565,7.34668226613903,297
"FOXA1","#","#",12,2.38891330854615,0.0972508056633203,7.12130523566715,308
"FOXH1","#","#",1,2.02855073933234,9.82864369314605e-05,5.36598987659978,456
"FOXM1","#","#",17,3.98210379772133,0.239592141426045,7.06837844416462,311
"FOXO1","Q12778","Oncogene",14,-2.13540517750859,0.101732024582844,7.05299489726187,312
"FOXP2","#","#",1,-2.10830760823318,0.000389166449698875,8.45598723489512,199
"FOXP3","#","#",3,2.72217767031757,0.0224840243193308,8.49668660786132,171
"FUT2","#","#",2,2.08299614284905,0.00789371563149358,8.60682720644222,70
"FXYD1","#","#",1,-3.90600222786182,0.00694551001127494,8.6044866452642,73
"FZD4","#","#",4,-2.71345130268453,0.0322847321775459,7.64684958834757,283
"GAD1","#","#",1,2.14338153998525,0.000517084030421982,-0.0702166209521962,513
"GALNT15","#","#",2,-4.27675703970029,0.0238953768420936,8.55005466116021,121
"GALNT6","#","#",2,2.21376493998956,0.00884756524735808,8.54726970423589,126
"GALR1","#","#",1,-3.53113616093752,0.00557834191859845,8.45439052696588,200
"GATA3","#","#",16,2.24618771342319,0.12377256105576,7.02094471683819,313
"GATA4","#","#",5,3.97597847827878,0.0652036317097376,8.45177844706018,202
"GFAP","#","#",1,-3.20532130456563,0.00439006771867847,5.37356946889915,401
"GH1","#","#",1,-4.48670142371815,0.00906336884691608,-0.05817564987442,485
"GHR","#","#",1,-2.85475656424389,0.00311152860918343,-0.0669546142250756,503
"GINS1","#","#",2,3.15474445580412,0.0157112282107152,8.62620877256208,49
"GINS2","#","#",2,2.79629298326685,0.0130966228395397,5.38894586713938,365
"GINS4","#","#",4,2.39970171710895,0.0277076476096218,7.59136334164687,284
"GJB2","#","#",2,4.82125181914711,0.0278670134065679,-0.0620028481609438,489
"GJB3","#","#",2,2.09298917671206,0.00796660650240456,-0.0637441337650582,493
"GNAI1","#","#",23,-2.46879039530162,0.199789376793917,0.405698211508287,461
"GNG4","#","#",1,2.78195143888112,0.0028460021901187,5.37084253888531,420
"GP2","#","#",2,2.59244693544185,0.0116097354576481,-0.0636856758195182,492
"GPC3","#","#",2,-2.33044335730529,0.00969863726124763,8.54744348444663,125
"GPIHBP1","#","#",1,-4.407740294753,0.00877539096465909,5.38131426298893,375
"GPLD1","#","#",2,-2.03511429218117,0.00754445735379172,-0.0820391860424698,536
"GPR17","#","#",1,-5.01792806378933,0.0110007971082789,8.45647821388572,198
"GPR182","#","#",1,-2.87057137578234,0.00316920655774907,5.37141334088458,417
"GPRASP1","#","#",3,-2.68753531361992,0.0221049935487886,8.13036568247173,254
"GRIA2","#","#",1,3.0029418049197,0.0036519726523581,5.37226594029094,409
"GRIN2B","#","#",2,-2.21389358396959,0.00884850359820032,-0.0892073787233739,548
"GRM4","#","#",1,4.89306548746559,0.0105454127846995,-0.0550666814412705,482
"GSN","#","#",2,-2.59140861778843,0.0116021617939262,8.47270395018269,191
"GTSE1","#","#",1,3.40790413403949,0.00512890434599239,5.37487430715703,395
"HBA1","#","#",7,-4.30136644927879,0.102512109113243,8.52477157284869,146
"HBB","#","#",7,-4.60492709498701,0.110261887659132,8.53835530382171,135
"HBEGF","#","#",5,-2.00163663218045,0.0292006773990355,8.00006216637684,267
"HBG2","#","#",4,-3.4913357431996,0.0436327722451626,8.6685017849531,21
"HBZ","#","#",2,-3.81024329869011,0.0204925470968606,8.58815590823279,90
"HCRTR1","#","#",3,-3.24445759504288,0.0281984208321054,8.66093660092125,26
"HES6","#","#",1,2.1476294272508,0.000532576432757559,8.6170668881284,55
"HIST1H1B","#","#",5,2.01757488819595,0.0294913182038446,8.62805425401841,44
"HIST1H2AI","#","#",3,5.43313011136237,0.0521452393919798,8.55014982271705,120
"HIST1H2BJ","#","#",1,2.58931918438735,0.00214345614714116,5.36960179239156,427
"HIST1H3J","#","#",9,3.85453612877025,0.119220349917108,8.50734788883143,167
"HIST2H3A","#","#",3,3.66428851670061,0.0327918969377353,8.61460411843501,61
"HJURP","#","#",2,4.02072605098756,0.0220278437181891,8.57281206037691,104
"HMMR","#","#",2,3.83188430953672,0.0206504002723454,5.40228637764125,344
"HOXA4","#","#",1,-2.45734500015755,0.00166213519105572,8.54167417324811,133
"HOXA5","#","#",1,-2.4234507882819,0.00153852014800046,8.54381489287653,129
"HOXC11","#","#",1,4.19074496561698,0.00798399073820299,-0.0599150574192812,487
"HP","#","#",1,-2.80382074000621,0.00292576137171833,5.3709833992971,419
"HPN","#","#",2,2.1001623819199,0.00801892906850313,-0.0833400748687089,541
"HRC","#","#",2,-3.00366868256559,0.0146092560933517,-0.0366390165541183,476
"HTR2A","#","#",1,-2.22734559267978,0.000823307996537726,8.40190023559045,220
"HTR2C","#","#",1,2.46284427234026,0.00168219149949364,8.23150125551967,245
"HTR4","#","#",3,-2.43659505855091,0.0193593928649497,8.66474461076749,24
"ID1","#","#",2,-2.41164805540628,0.0102909579966505,8.62704082949594,47
"IFNG","#","#",2,2.05115355328433,0.00766145042382479,8.5194082555298,155
"IGF1","#","#",13,-2.54324557024429,0.113280589236833,6.98403342993995,316
"IGFBP1","#","#",1,-2.52604456945455,0.00191268830164826,5.369194239893,434
"IGFBP6","#","#",1,-4.00890469566641,0.00732080397104676,5.37874535845913,385
"IL1RL1","#","#",1,-4.21732798295772,0.00808094123952074,5.38008781517078,380
"IL33","#","#",5,-2.27570229670008,0.034198380110616,8.60725823267449,69
"IL6","#","#",4,-2.89605299530302,0.0349485871363585,8.60173184248223,79
"INHBA","#","#",2,3.85937003456903,0.0208508857768167,8.63275671642277,42
"INS","#","#",13,-3.82557312410557,0.174078423767398,7.08948842315342,310
"INSM1","#","#",2,5.12820476540677,0.0301059798594264,8.47454524261864,189
"ISG15","#","#",4,3.32969138809886,0.0412746499806619,7.42499501585826,295
"ITGA10","#","#",1,-2.11937797907154,0.000429541023766039,5.36657489586117,450
"ITGA7","#","#",2,-4.44780085810477,0.0251429992416925,-0.0616231840172506,488
"JPH2","#","#",2,-2.19690022572469,0.00872455118303258,-0.0821792643492784,537
"KCNA2","#","#",8,-2.86092691205322,0.0761723208404708,8.34012154832343,231
"KCNA4","#","#",2,-3.3571815051799,0.0171878381207716,8.53355487941855,139
"KCNA5","#","#",6,-2.23772198116775,0.0416669534551615,8.26055499991529,243
"KCNAB1","#","#",2,-2.13430378073296,0.00826796217773884,8.52414947143534,149
"KCNB1","#","#",4,-2.85482832907452,0.0343471878284801,-0.0888697178312454,546
"KCNG1","#","#",2,2.51853265728768,0.0110705922723781,-0.0743095966419582,521
"KCNG3","#","#",2,2.27911322743153,0.00932422665464281,-0.0756270016549927,524
"KCNH1","#","#",1,2.86650514058961,0.00315437665580987,8.54169498052068,132
"KCNH2","#","#",1,2.58891056769253,0.00214196588766829,8.58885440740838,89
"KCNJ10","#","#",2,2.03752838730684,0.00756206616995148,-0.0916207808877897,554
"KCNJ16","#","#",2,-2.35961690540608,0.00991143403125571,-0.0911173449175102,553
"KCNJ3","#","#",2,6.16182465216033,0.0376453772805897,-0.0304924646976559,471
"KCNJ6","#","#",2,3.15668129145766,0.0157253558159584,-0.033389038962625,472
"KCNMB1","#","#",2,-2.04709236493892,0.00763182743250018,-0.0664708370813727,502
"KDM5D","#","#",1,-6.40615270466896,0.0160637691986846,8.62177766637454,52
"KIF11","#","#",2,3.31872248349866,0.0169073115436421,5.39567581558288,353
"KIF15","#","#",3,3.23216871888826,0.0280639651356112,8.53121338080544,142
"KIF18A","#","#",1,3.15706737190975,0.004214081565505,5.3732586647822,405
"KIF20A","#","#",3,4.29334025916424,0.0396745108643181,8.67026364712119,20
"KIF23","#","#",7,2.98853935300683,0.0689961728119017,8.71208735703917,8
"KIF24","#","#",1,2.08883398935933,0.00031814452287655,5.36637816168371,452
"KIF2C","#","#",4,3.85545709754726,0.048944697131944,5.45225612691651,330
"KIF4A","#","#",3,4.64457058611813,0.0435174105441815,8.5594564543835,114
"KIFC1","#","#",2,3.26984462644564,0.0165507882277305,5.39504616994103,355
