"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"CLCA1","#","#",3,5.11040069477598,0.0538848563982941,10.6403727195386,8
"CLCA2","#","#",1,2.54241720138759,0.00218757746336843,6.94258611200957,644
"CLDN2","#","#",1,2.5729408469109,0.00231096599724191,6.94272274645373,642
"CLIC1","#","#",2,2.23822990263362,0.0100057353947112,6.95124355877369,571
"CLPS","#","#",6,-4.21775421266657,0.0942090209085432,-0.0314497145130269,718
"CLSPN","#","#",2,2.80353360438522,0.0145760934732778,10.0185960949155,299
"CMTM3","#","#",2,2.93662029249792,0.015652070542384,10.1819413059926,201
"CNN1","#","#",2,2.4623983768682,0.0118180889915538,10.0900373390346,243
"CNTN1","#","#",3,2.34252200134178,0.0203183061320409,-0.0879288981069196,844
"CNTNAP2","#","#",4,2.83864600493467,0.0378098082068924,-0.106014349556298,855
"COL17A1","#","#",1,8.06784457935637,0.0245235196977687,10.6005469332039,9
"COL1A1","#","#",9,4.3061334933452,0.148573838936626,9.18476651810972,461
"COL1A2","#","#",8,4.20260469708318,0.127818728640275,9.33045267235385,446
"COL26A1","#","#",2,-2.03414069352522,0.0083557183106081,-0.0848978285824996,839
"COL3A1","#","#",2,4.2035335094665,0.0258947897003764,10.0557132406045,275
"COL4A1","#","#",5,2.27077135750828,0.0378068684494333,10.429640900731,41
"COL4A2","#","#",5,2.2117282735968,0.0366134920629786,10.4256679748377,45
"COL4A3","#","#",3,-2.25572807950912,0.0192657410225539,10.0425277456831,285
"COL5A2","#","#",1,3.85857692958273,0.00750801073472519,6.94847770031123,594
"COL6A2","#","#",2,2.01287631858982,0.00818380044155729,10.3104909953886,130
"COL6A3","#","#",2,2.47255706485288,0.0119002197852397,10.2961447232382,145
"COL7A1","#","#",4,3.58254311719896,0.0498383025051782,10.2532339964405,167
"COL8A1","#","#",3,4.37928261921526,0.045018459293504,10.3470387422707,95
